signal,zone,background,event,true_x,true_y,est_x,est_y,error_m,nearest_dist,snr_nearest,method
gunshot,inside,quiet,48,2.273282938199408,-7.245898164145039,2.396319142695584,-7.632691768431986,0.4058906255804781,109.99846976252793,48.722343641129584,gcc_phat
gunshot,inside,quiet,49,-47.45808732559048,-39.21085730066956,-46.87019530715661,-38.7177279036002,0.7673288914098363,55.711735276623415,57.345479519744174,gcc_phat
gunshot,inside,noisy,0,-1.8365153465137638,-32.31128548561456,-1.8611996247354978,-32.47705669536119,0.1675989486010853,101.40234882775134,39.85892226120713,gcc_phat
gunshot,inside,noisy,1,-11.292123966436918,46.38222754823509,-10.974289638399231,45.30842974860806,1.1198483712373832,70.00456988731355,44.647243673331445,gcc_phat
gunshot,inside,noisy,2,-25.14197422850579,-36.61962637205113,-24.776273826193304,-36.01220318273144,0.7090131981668738,77.77907278093639,43.34379113024329,gcc_phat
gunshot,inside,noisy,3,-8.14193783760647,29.033773586014817,-7.812652006526969,28.049121495256912,1.03825281043859,86.81890171810647,41.93676916212971,gcc_phat
gunshot,inside,noisy,4,8.21482297799723,18.097482723824456,7.986973453516447,17.666649287713483,0.4873734250831762,97.7184778940525,40.36454223344913,gcc_phat
gunshot,inside,noisy,5,-31.03051518253228,11.894819300772156,-30.553989568877256,11.700177018118739,0.5147448675468558,98.00563922841795,40.32469672568374,gcc_phat
gunshot,inside,noisy,6,-17.649960508852622,33.430336595476746,-17.457560610076687,33.13215689872312,0.3548645552955042,83.91684164209794,42.37717531676391,gcc_phat
gunshot,inside,noisy,7,12.92988060107362,-30.114372222470408,12.842534689680898,-29.819917063162265,0.30713702004188465,91.34607959844882,41.26889776031767,gcc_phat
gunshot,inside,noisy,8,-43.538332015591386,-45.73667907129673,-42.28203865315414,-44.208618728,1.9781914531359206,57.72244193253765,46.93698399292268,gcc_phat
gunshot,inside,noisy,9,-12.859143234985929,-23.414886334568653,-12.767127710782042,-23.289977083961055,0.1551424428770792,93.65575779135665,40.93652246656539,gcc_phat
gunshot,inside,noisy,10,14.609012346250807,-0.06661650213817438,14.56742691155498,-0.04755070758416495,0.045747709241191675,103.04012001393461,39.63786688226509,gcc_phat
gunshot,inside,noisy,11,-23.39807219946193,-35.076222204982386,-23.18180277596988,-34.682039399207085,0.4496137763753147,79.88289412524523,43.00677947776265,gcc_phat
gunshot,inside,noisy,12,-37.28002373125504,36.46603921404177,-37.626107081903,36.78721393732327,0.47215134064266623,87.35808203076415,41.85603409010375,gcc_phat
gunshot,inside,noisy,13,-25.652203159513277,15.171064791096839,-25.273254538622737,14.967215556483398,0.430298231145944,103.52740086929995,39.572523739151805,gcc_phat
gunshot,inside,noisy,14,31.068592798626625,11.408131118473605,31.9328662391056,11.754442632207935,0.931074779199999,97.63357620281776,40.3763372439125,gcc_phat
gunshot,inside,noisy,15,35.95652316469457,-10.760627847152548,35.560013149765105,-10.662635940842415,0.408439231271509,79.42393274896409,43.07977560754445,gcc_phat
gunshot,inside,noisy,16,45.622219064894836,-36.6854995821903,45.18843306833171,-36.339142324564286,0.5550978658979676,58.30973898524851,46.81969110330451,gcc_phat
gunshot,inside,noisy,17,-39.78504703424619,15.869214620744359,-40.3211548286326,16.100803182457494,0.5839904358105705,95.09692388980551,40.73182442560264,gcc_phat
gunshot,inside,noisy,18,44.28311414132618,30.888346163632804,43.681570436277376,30.475949217343636,0.7293326198604266,95.47282058865322,40.678763905046424,gcc_phat
gunshot,inside,noisy,19,-42.35831405619486,-22.063228606528362,-42.12017364952448,-21.944274241834815,0.26619728430015405,67.78673287072661,45.037769303561134,gcc_phat
gunshot,inside,noisy,20,43.03188848378237,-24.694156719921544,40.51465201599702,-23.251446429893825,2.901360442223666,65.85639553782218,45.38522108000413,gcc_phat
gunshot,inside,noisy,21,28.11704237869192,32.513219592870385,27.40125648200682,31.78687360842077,1.0197685713039875,87.59226232999492,41.82107201488917,gcc_phat
gunshot,inside,noisy,22,-0.4547896539018197,-11.36510901516845,-0.4585611278745728,-11.345224962560591,0.020238566254536128,109.81538229798929,38.745967328860075,gcc_phat
gunshot,inside,noisy,23,-4.987556758024034,-27.303530563463585,-4.91695337063502,-26.84754146134865,0.4614226907710402,99.76693009832694,40.081921317805296,gcc_phat
gunshot,inside,noisy,24,38.939091612884425,-4.938034327024212,38.52361378982973,-4.897671837061328,0.41743376965247003,80.72147768600941,42.87414404591782,gcc_phat
gunshot,inside,noisy,25,38.245944045609974,-39.430652009372594,37.97840108849246,-39.12475689400673,0.4063878141724708,64.40973193275036,45.650483570025216,gcc_phat
gunshot,inside,noisy,26,48.82752710001313,-5.672691255638171,48.71979823968263,-5.635554776149895,0.11395010073225338,73.00074504702367,44.133416896428756,gcc_phat
gunshot,inside,noisy,27,-45.216917960589456,-46.19781517625451,-44.967657951900485,-45.89217397780516,0.39439459190153875,55.98475982383837,47.28936562054241,gcc_phat
gunshot,inside,noisy,28,24.620725748183858,15.903553420368084,25.11119515864445,16.193456796701614,0.5697404761881854,102.56543346452875,39.70170793094691,gcc_phat
gunshot,inside,noisy,29,30.213055812758753,-39.4632466047194,30.621184084112905,-40.06875367336371,0.7302105833639702,72.13927872418111,44.279600148522775,gcc_phat
gunshot,inside,noisy,30,-46.44291329644516,0.8579289447578446,-43.247329371728384,0.5759110805233447,3.2080041607915164,79.38196276875485,43.08646520342204,gcc_phat
gunshot,inside,noisy,31,-11.240476851723045,-3.805306332904422,-11.67685487267925,-3.9070103233295725,0.4480730731053288,103.8588836450682,39.52818281466719,gcc_phat
gunshot,inside,noisy,32,49.158840887027395,47.07499576706702,48.66610616962085,46.667440913785526,0.6394438678813071,84.22871010452512,42.32936149739234,gcc_phat
gunshot,inside,noisy,33,44.23153896731928,28.38426767676738,43.45456628582212,27.92580229582819,0.9021513472320525,97.67478277797387,40.37061177996695,gcc_phat
gunshot,inside,noisy,34,-14.51586397431096,-8.786906973722843,-14.300245016513834,-8.660155638745973,0.250114845380952,98.50612142517886,40.25542953836815,gcc_phat
gunshot,inside,noisy,35,4.961604371892449,33.053445640483986,4.937694623885682,33.058779707581444,0.024497516640411846,82.56582116538118,42.58570285033143,gcc_phat
gunshot,inside,noisy,36,-43.128716748173225,-7.5703114115111845,-42.888907327675376,-7.556021132674593,0.2402348230976137,75.83430319224307,43.66097082876129,gcc_phat
gunshot,inside,noisy,37,-41.73823365407313,1.4657586573511594,-42.60755957856818,1.5488445423435018,0.8732873681006361,83.06122097946823,42.50897273417493,gcc_phat
gunshot,inside,noisy,38,39.89008240062354,28.24849245639379,39.32824705105262,27.856639058158176,0.6849876245132295,95.91047619400489,40.61715524506033,gcc_phat
gunshot,inside,noisy,39,-27.215758245689003,47.59908495987925,-27.80646955370936,48.38896913723728,0.9863350663256868,73.12431820764186,44.112547492439305,gcc_phat
gunshot,inside,noisy,40,16.735039804642838,-48.95723006025969,16.456553455563952,-47.95848289387919,1.0368464442608456,83.72635973232724,42.40643782746709,gcc_phat
gunshot,inside,noisy,41,-24.458651531478047,-23.928670008008346,-24.77153304470103,-24.28444648959441,0.4737844933790694,82.76089110221982,42.55545228188953,gcc_phat
gunshot,inside,noisy,42,-43.07456937141401,45.9826518075929,-43.22092312831692,46.12833641457832,0.20650284954957063,81.75522960311334,42.71192766870048,gcc_phat
gunshot,inside,noisy,43,-2.174470542407626,39.5814597371882,-2.146050790332417,39.51928986390522,0.06835770221443652,75.91974075776476,43.64691863328038,gcc_phat
gunshot,inside,noisy,44,-17.778449655537166,-37.476642956717285,-17.742331082925844,-37.347992826923694,0.13362412650186808,84.68049044383713,42.2603081846643,gcc_phat
gunshot,inside,noisy,45,-2.566389009378611,-38.60433652856828,-2.5891331323650744,-38.89600302945089,0.29255194900654224,99.29396691383047,40.1468444216879,gcc_phat
gunshot,inside,noisy,46,-1.3984497022460047,42.029718121940775,-1.4512056441243797,43.4292052864419,1.4004811719572927,73.4536491377127,44.05705001955259,gcc_phat
gunshot,inside,noisy,47,2.07681418342127,11.649972689508346,2.098425037882842,11.638135925522967,0.02464017070161665,103.84085133903858,39.530592632379225,gcc_phat
gunshot,inside,noisy,48,-34.33615630261917,-45.62643741200305,-34.56644277099946,-45.948339719306084,0.3957940789932073,66.7709391049887,45.21970335586154,gcc_phat
gunshot,inside,noisy,49,-38.919203782019295,9.853157568436565,-38.356614372762536,9.693214174050922,0.5848835207248281,91.09899203023701,41.30477896399586,gcc_phat
gunshot,edge,quiet,0,39.49305452486749,-133.68277544330664,39.827188392129905,-134.62804034888157,1.0025822574548784,97.10381535577099,50.450083345605506,gcc_phat
gunshot,edge,quiet,1,43.27701709524345,142.27429624342682,44.28614467738255,146.8808321185967,4.71577260332397,50.90547730445996,58.36943585734495,gcc_phat
gunshot,edge,quiet,2,-129.05980361561132,16.40631293402589,-115.99794653783948,14.935759461699766,13.144376662098077,79.63297345556194,53.046492679849095,gcc_phat
gunshot,edge,quiet,3,74.33830492781172,93.0775760098594,76.00523750757193,95.14178618868492,2.6532297088327885,77.63766252805871,53.36666784531059,gcc_phat
gunshot,edge,quiet,4,-25.851760403761247,-88.7500322495271,-26.16875210746922,-90.05209199638426,1.340090789687563,80.373453272061,52.92907476969475,gcc_phat
gunshot,edge,quiet,5,-137.29731636828484,23.917847129167427,-141.59462078257965,24.49362241157407,4.335705525626498,89.76793218402499,51.499178965421194,gcc_phat
gunshot,edge,quiet,6,-14.126678919716767,134.62331854491327,-14.09328743337768,139.88067180317768,5.257459298324929,23.799382475953593,66.32871710546293,gcc_phat
gunshot,edge,quiet,7,-131.81852768552707,55.61860303380172,-131.00524712754677,55.25617426690523,0.8903818714814842,117.7347192952991,47.74517298144559,gcc_phat
gunshot,edge,quiet,8,-142.51013336398285,-98.56974698683717,-109.25514741232354,-73.76436365778989,41.48736112053929,58.945617323472725,56.693688727388775,gcc_phat
gunshot,edge,quiet,9,-13.926300023149764,-13.538267159139536,-13.849773075257197,-13.512856519751052,0.08063544101623875,96.75761159191737,50.49841663033878,gcc_phat
gunshot,edge,quiet,10,55.71016288009318,123.06391046032701,55.934480184200645,123.6069047947,0.5875041277158906,56.225340430522145,57.24009110524902,gcc_phat
gunshot,edge,quiet,11,41.70964767447626,136.06052935545262,42.52272144294765,139.45488431442195,3.4903774209182528,46.51518452254963,59.37234581161502,gcc_phat
gunshot,edge,quiet,12,114.48469196339931,25.34993865923707,119.18241437547161,26.375688552036603,4.808405006180802,84.33811597614203,52.31261629899004,gcc_phat
gunshot,edge,quiet,13,100.13758527564818,42.7732830970902,108.12080818998457,46.16660167900728,8.674471689870767,100.50840418587417,49.98053223936725,gcc_phat
gunshot,edge,quiet,14,-126.43265072288186,72.16941697785299,-121.1612803076236,69.1549834375637,6.07240937550171,132.5663968295841,45.97301111318568,gcc_phat
gunshot,edge,quiet,15,-121.52746761979614,28.224834170913738,-117.61525132514029,27.334114937349145,4.012333122911486,88.61449983333542,51.66917919759484,gcc_phat
gunshot,edge,quiet,16,60.792061757468645,-130.04171753674342,64.77267903145491,-137.5648339092675,8.511321509407198,82.25278067837968,52.63434918917558,gcc_phat
gunshot,edge,quiet,17,-80.76160382204047,124.70166967849497,-89.45861530699844,140.36009614899308,17.911569677208274,81.28751062085787,52.785147993757576,gcc_phat
gunshot,edge,quiet,18,34.89434766986892,-76.11419435684053,34.809787171541075,-75.86632432986752,0.2618969800304147,67.65012757594367,55.06212122249269,gcc_phat
gunshot,edge,quiet,19,57.20393134440198,29.03292598850689,59.201778829816156,30.10969715923112,2.2695441676862296,96.74802914854389,50.49975600697192,gcc_phat
gunshot,edge,quiet,20,0.4727099753845039,142.8560924964251,0.47018236928064366,151.33932322915328,8.483231109282382,27.39011807432896,64.92861600767093,gcc_phat
gunshot,edge,quiet,21,55.03613322225266,-37.3676670996262,53.46558993407295,-36.203153932263895,1.9551718944907428,49.361712506935255,58.71411000916943,gcc_phat
gunshot,edge,quiet,22,90.0220296230604,115.37498787635633,102.15470902245315,132.76416488663503,21.203428649707913,90.02207981929885,51.461915160778204,gcc_phat
gunshot,edge,quiet,23,-112.43383214495057,-89.83410664642005,-122.09290058037371,-96.00041875642444,11.459537864947883,34.423118701803844,62.59183977609176,gcc_phat
gunshot,edge,quiet,24,-85.13189726166608,57.36354281596212,-81.10578373867102,54.660113418842776,4.849548494989277,103.07185141694303,49.63360588748172,gcc_phat
gunshot,edge,quiet,25,30.911866515984997,35.697469409576456,30.458589124355118,35.2326883547815,0.649216314227467,85.55237412182139,52.12773997517429,gcc_phat
gunshot,edge,quiet,26,132.2319899068503,82.77345984219178,125.11953030950423,78.2733220740223,8.41655044875188,136.21441338436685,45.55481804237333,gcc_phat
gunshot,edge,quiet,27,-111.61892264646505,-45.7478752724457,-122.14374922150515,-50.51359316336692,11.5535293936752,16.694045886516868,69.76406564764382,gcc_phat
gunshot,edge,quiet,28,-19.381906147279324,-31.211523375718528,-19.015736213779064,-30.528349833122828,0.775117094058919,84.86915397630966,52.23154484307659,gcc_phat
gunshot,edge,quiet,29,50.792582748563746,117.5679309769688,50.07068964416569,115.61907103292211,2.0782648377160995,50.83588841320881,58.384797224652246,gcc_phat
gunshot,edge,quiet,30,-58.1845609431636,15.563140926355686,-57.467956998801505,15.332073032128097,0.752936640639895,84.38692050902466,52.30515120102736,gcc_phat
gunshot,edge,quiet,31,86.82282657407569,-25.13458234639519,84.39583886096786,-24.595599351874444,2.4861158516768582,35.162862309913336,62.37017248320174,gcc_phat
gunshot,edge,quiet,32,-99.56456148021124,-7.514710420875531,-97.86945531740994,-7.480071506102645,1.6954600430513171,50.222204211608926,58.52097439689888,gcc_phat
gunshot,edge,quiet,33,-133.43324377709146,132.71503620068307,-136.15300626971137,135.70425865254916,4.04135606981151,134.54300413462065,45.745627381852444,gcc_phat
gunshot,edge,quiet,34,-127.55363844150808,-18.46298542482654,-133.4012837118978,-19.556152203858247,5.94894686605031,47.9739120197894,59.03120171227137,gcc_phat
gunshot,edge,quiet,35,8.964378326557863,145.59114968618564,9.06569638269371,148.8955157389775,3.3059189886236515,31.426748064057726,63.532673717077174,gcc_phat
gunshot,edge,quiet,36,-100.19345290714176,-115.67054441629243,-128.94438206059812,-143.0880056948956,39.72824071300881,57.93584047643302,56.894261742868565,gcc_phat
gunshot,edge,quiet,37,-147.3881558812369,-103.3285689392093,-92.98897618278043,-67.44367182388352,65.16898489958606,65.7602341219708,55.40272127938718,gcc_phat
gunshot,edge,quiet,38,-87.81810627969972,39.17428247492768,-92.28345032345689,41.21996025260643,4.911628548577986,97.67196517841462,50.37100322320306,gcc_phat
gunshot,edge,quiet,39,-84.08796288257989,-143.84375558120243,-73.01829377054625,-127.25890265779891,19.939782364430105,87.56658082312796,51.82490311248921,gcc_phat
gunshot,edge,quiet,40,97.98550365074661,-40.32128969880998,95.87239428143978,-39.519008423148094,2.2602845953397,17.52987277517105,69.29793107786148,gcc_phat
gunshot,edge,quiet,41,-43.89099402577982,-59.25629124962202,-42.832388625632916,-57.48616363275671,2.0625220418723935,56.12962494600167,57.25967594658407,gcc_phat
gunshot,edge,quiet,42,142.61198314392624,-98.96537480721555,149.90585730625406,-103.65959511258134,8.673886359134636,59.29352995432656,56.6251773781468,gcc_phat
gunshot,edge,quiet,43,119.47141918597055,83.04099964196638,110.33121334329192,76.54669177796698,11.212466164004281,123.79444074090857,47.00625511931412,gcc_phat
gunshot,edge,quiet,44,-127.05601335020607,146.01873045025462,-140.6905978422363,164.01278442110092,22.576267906278048,130.6768999143017,46.19217854363197,gcc_phat
gunshot,edge,quiet,45,-68.59021093829683,-120.4251218932763,-61.93142945338723,-109.61996902699937,12.69215109141817,70.11863416231924,54.62739933384967,gcc_phat
gunshot,edge,quiet,46,98.79427023772783,62.00266010330995,94.60321652389673,59.35147401176403,4.959205473079728,112.33463412758134,48.42299479055896,gcc_phat
gunshot,edge,quiet,47,35.165641763370246,-103.20574089032004,34.97413734213486,-102.73585448143186,0.5074122393188165,79.19014987370994,53.11706920824558,gcc_phat
gunshot,edge,quiet,48,-6.451165123211439,84.16680806616415,-6.547150924692104,84.97173865039123,0.810633406361984,31.96108144750757,63.35951661069356,gcc_phat
gunshot,edge,quiet,49,-58.912818556847924,-56.493051445487566,-60.07492660838086,-57.80211466314417,1.7504689746634006,41.10594825593024,60.71660916291326,gcc_phat
gunshot,edge,noisy,0,76.93532639667353,-7.752616236276111,81.33920518246954,-7.814051306572629,4.404307281269834,55.047439051064984,47.4828856618951,gcc_phat
gunshot,edge,noisy,1,-82.26313435481126,34.98659344958253,-80.5377734671086,34.20991133700192,1.8921166181863107,94.40283516231955,40.8301574921809,gcc_phat
gunshot,edge,noisy,2,-137.8998443584644,-52.148923761523946,-133.44301951510454,-50.1116957529761,4.900365868300198,38.30930371177962,51.46844964312848,gcc_phat
gunshot,edge,noisy,3,-9.432901622659614,-105.61249976717825,-9.291697800184405,-103.8328166912428,1.785275992739689,102.44340737608488,39.71814932858669,gcc_phat
gunshot,edge,noisy,4,145.39634327725184,-87.27079062311572,117.80694942484371,-70.99018386219005,32.03486865350308,54.158926508320484,47.66865272357293,gcc_phat
gunshot,edge,noisy,5,-110.89406098702034,-88.93953783393108,-111.0886380873046,-89.11797089850023,0.2640049364814418,33.051506262669896,53.013599557689304,gcc_phat
gunshot,edge,noisy,6,80.71833994791729,-22.34830221844716,84.19046382184209,-23.021837967790788,3.5368481168297925,40.29891685137642,50.9291866895926,gcc_phat
gunshot,edge,noisy,7,19.624781925761397,-143.69725290409178,22.255738856945133,-160.54497092377486,17.051907132180183,117.68466330325221,37.751369451674336,gcc_phat
gunshot,edge,noisy,8,-139.67060742800564,-16.25233505189516,-142.5010869248165,-16.772137363863845,2.877813167214753,57.39835205164864,47.002093924074615,gcc_phat
gunshot,edge,noisy,9,94.99657296048707,115.57166361226956,103.43895851829417,126.91011854213173,14.136280773357099,94.99662730214891,40.74600490176134,gcc_phat
gunshot,edge,noisy,10,-123.98802972130794,11.508930630306821,-120.88852390669129,11.26408688908492,3.1091614227083726,73.28131567456589,44.08606905736768,gcc_phat
gunshot,edge,noisy,11,123.96890588378113,-33.608173680634096,122.46292768401686,-33.139132199814284,1.577330101435612,34.009020809917466,52.717666401985554,gcc_phat
gunshot,edge,noisy,12,98.86974942851057,-109.89130368016913,107.05860122374146,-117.70760927492343,11.320420790537934,52.16852184934827,48.093403276886505,gcc_phat
gunshot,edge,noisy,13,130.6183469003396,75.4269952593908,127.7604808615186,73.77605025476485,3.300457196229895,136.61844343755857,35.50889117027927,gcc_phat
gunshot,edge,noisy,14,132.40031783607049,52.98517006575193,154.7453089977261,61.45876456020117,23.897707707452373,115.36352376818407,38.04045355033453,gcc_phat
gunshot,edge,noisy,15,-40.9788204001719,131.45435175741676,-44.02725365788037,144.26504744307726,13.168404203900478,43.98592390036395,49.984429434550734,gcc_phat
gunshot,edge,noisy,16,-67.32996710724646,-50.348243381480245,-67.00156320573267,-50.041927863835596,0.44908609294810203,33.49471033227811,52.87573995751018,gcc_phat
gunshot,edge,noisy,17,60.242525400522084,79.59488985761587,59.1286873296485,78.22075269147872,1.7688663599850647,70.11554219462778,44.62793695570021,gcc_phat
gunshot,edge,noisy,18,128.82104515474617,-88.55927728313715,149.603499653082,-101.83779917259268,24.6623104867356,42.19937267691588,50.433911467763764,gcc_phat
gunshot,edge,noisy,19,89.3994105657672,71.56381601908905,89.3861013223022,71.57273593286716,0.01602188576353346,99.59925867651225,40.10491494707756,gcc_phat
gunshot,edge,noisy,20,-130.86163312392063,-33.83305763693791,-128.74180995685307,-33.202222036978405,2.2116970438585324,39.03517048296735,51.26911986683031,gcc_phat
gunshot,edge,noisy,21,-65.17036288197042,-58.65287269379088,-63.95048925148746,-57.38951204431886,1.7561810285338002,34.84172875504306,52.465919653819284,gcc_phat
gunshot,edge,noisy,22,144.88406386641026,42.83322404397836,140.39943426769392,41.641716955152916,4.640214626545195,110.12970666858722,38.70542501700797,gcc_phat
gunshot,edge,noisy,23,65.30284733804987,142.98529119450274,60.096023127197746,129.26028905353013,14.679465321748557,70.8628969013083,44.49847710536778,gcc_phat
gunshot,edge,noisy,24,-36.83946526270839,90.55205053584177,-37.00905596331245,90.8637533084523,0.35485155232078175,44.475308761209696,49.86385512650587,gcc_phat
gunshot,edge,noisy,25,-19.64071100865138,110.86010154449394,-20.05265143945807,113.2754825605372,2.4502572051103844,20.174468743267347,57.94523441852846,gcc_phat
gunshot,edge,noisy,26,-95.80273760660904,134.30585311928388,-92.00762635981536,128.2371134446226,7.157686121530329,97.63683663192093,40.375884165945905,gcc_phat
gunshot,edge,noisy,27,-84.36848747673609,-52.13384790572054,-85.34991270967487,-52.72569875484487,1.1460728229297286,16.604739989031426,59.81512141175253,gcc_phat
gunshot,edge,noisy,28,76.85767023203414,-31.87345753037799,76.6132930667024,-31.805589182303766,0.2536263227780217,34.704296539907766,52.50712026043709,gcc_phat
gunshot,edge,noisy,29,32.463413029934,-16.62794967917145,32.26910991551777,-16.509546481094592,0.22753684885459058,79.06315436891853,43.137359535073784,gcc_phat
gunshot,edge,noisy,30,72.71098112693454,-81.50062428941675,73.77917134154599,-82.68688142287024,1.5963196175142853,36.18693368370773,52.06961762528054,gcc_phat
gunshot,edge,noisy,31,-132.4626038289369,-60.021180758080135,-106.02158828162466,-47.024878510722836,29.462368799502045,32.54300457441845,53.17369682639709,gcc_phat
gunshot,edge,noisy,32,-7.70740053947091,-99.59398434219642,-7.2397245765672515,-93.05903653002989,6.551661141574559,101.34148327186531,39.867180706452814,gcc_phat
gunshot,edge,noisy,33,-43.56081310308339,-30.005094511929443,-42.23821852440395,-29.05208423602954,1.6301794396700817,62.883471348866465,45.935096272551434,gcc_phat
gunshot,edge,noisy,34,-132.78244689351794,24.992174455261363,-128.91268690180453,24.33390389151193,3.9253487142628174,88.9858341059841,41.61429078186244,gcc_phat
gunshot,edge,noisy,35,115.30302839138625,-104.47712611408427,100.61446798516828,-92.75084270171632,18.795199639117698,49.18339674233745,48.75445978238825,gcc_phat
gunshot,edge,noisy,36,29.34240402045421,49.421761473253866,29.85170063601933,50.10611956197985,0.8530703583121207,72.27277217589389,44.25686712468429,gcc_phat
gunshot,edge,noisy,37,-24.1995958742135,60.32927620928098,-24.834722623702092,61.60484191988479,1.4249399531152735,60.21732141142478,46.44470526328685,gcc_phat
gunshot,edge,noisy,38,-26.780536952696394,1.3911863932304698,-26.351161361405083,1.336954135008683,0.43278694091735,94.11162983167603,40.87155261593156,gcc_phat
gunshot,edge,noisy,39,-147.7940866336719,57.51603424040664,-143.54787370094775,55.973523296278685,4.5177056436634215,124.76811217417533,36.88952231198306,gcc_phat
gunshot,edge,noisy,40,48.40280368341732,-138.47973680209662,48.635116209787554,-139.084040193562,0.647419260483561,95.82264263650559,40.62950499136895,gcc_phat
gunshot,edge,noisy,41,-39.52496778146008,143.7095522375002,-39.030854311972135,141.46152681050046,2.301687737545373,48.57666464450867,48.89261292570937,gcc_phat
gunshot,edge,noisy,42,-23.779031229414954,0.5836215395525244,-22.760105707703914,0.5137483727985094,1.021318499894303,95.97239623117872,40.608453421054534,gcc_phat
gunshot,edge,noisy,43,122.97904744791555,65.17856275972693,121.46407394994051,64.3997800249208,1.7034222164803492,125.04314115262301,36.85664544507068,gcc_phat
gunshot,edge,noisy,44,24.621039337267064,89.34140440232176,25.28267282924999,91.29475606888414,2.0623631132697176,35.901279912781796,52.152737367529966,gcc_phat
gunshot,edge,noisy,45,109.30987993679196,-12.933578478819953,108.60497148550294,-12.858237209125058,0.7089232903621634,45.75853632681272,49.552630698097644,gcc_phat
gunshot,edge,noisy,46,-7.467490520449388,-34.18471930444926,-7.2879305502565765,-33.23711354450825,0.9644679668962715,95.48236643130147,40.67741819831781,gcc_phat
gunshot,edge,noisy,47,140.01184200553814,59.149876287105116,150.91739830864663,63.540467925863226,11.756209134691412,123.54362831877636,37.03641154678243,gcc_phat
gunshot,edge,noisy,48,-125.03308013757831,108.88788699390551,-118.25957869725991,102.6852645643001,9.184380586966089,125.20621409919154,36.83717161818845,gcc_phat
gunshot,edge,noisy,49,-5.832017749119586,-129.37382807325378,-5.990076800474049,-132.29117169000705,2.9216222277916306,118.32044080388731,37.67278238060713,gcc_phat
gunshot,outside,quiet,0,-162.17022979006097,-180.25703046243675,-122.12816470060075,-141.97100713845347,55.40023969797568,137.39279029285373,45.4210816122814,gcc_phat
gunshot,outside,quiet,1,-277.3292960425922,86.02183504185632,-225.03834417691127,72.00622039494861,54.13668904679685,228.27990405592703,36.466651170268904,gcc_phat
gunshot,outside,quiet,2,-142.4938257101006,-268.59169294121216,-130.64047039814858,-249.83145915740803,22.191178512516334,215.09592936524604,37.64255970064484,gcc_phat
gunshot,outside,quiet,3,-161.41241368316182,181.1483717016759,-157.93656832922798,176.709337860062,5.63795373974077,174.26304464353893,41.51274181667874,gcc_phat
gunshot,outside,quiet,4,210.893508987928,-10.160252884018405,208.5674939180348,-9.846209660909151,2.3471193517482223,120.66784766511608,47.384776289656486,gcc_phat
gunshot,outside,quiet,5,-50.35759775478829,286.7122161010691,-36.300373822619086,178.3442911201836,109.27585602200503,178.4930412878608,41.09292214728055,gcc_phat
gunshot,outside,quiet,6,-179.66120424715805,-170.7844302872349,-130.3087378136668,-129.61940634145145,64.26682767591541,138.29705370697445,45.31888875547777,gcc_phat
gunshot,outside,quiet,7,-124.87969377816015,-196.3456090313476,-105.14382680730165,-170.43587269635208,32.57021464529227,140.82575274440842,45.035070736530386,gcc_phat
gunshot,outside,quiet,8,-72.38064107748806,246.50053619385233,-63.10244176672346,203.83652306207856,43.66122992952028,149.692833860593,44.061338103622234,gcc_phat
gunshot,outside,quiet,9,69.20870437714456,-52.83207083264182,69.1812818580623,-52.78308674518621,0.056137646696980896,31.179205642839374,63.613738789657305,gcc_phat
gunshot,outside,quiet,10,260.64647674272885,-270.92146051450663,88.01630825527087,-106.70018848107237,238.26414178446439,266.9377192512131,33.17491512780059,gcc_phat
gunshot,outside,quiet,11,-173.83429325888318,39.533163061055404,-189.64345959988952,42.22538354583548,16.03676374884526,122.11717177787746,47.208606660624866,gcc_phat
gunshot,outside,quiet,12,69.33157391590748,-276.26549606243213,66.61414206557087,-267.3445465236368,9.325651534072936,220.67196990678346,37.14145806643134,gcc_phat
gunshot,outside,quiet,13,-58.176745255720704,89.49237889852361,-57.00405216100173,87.78546657532247,2.070931861143062,63.71321121875927,55.779749547610606,gcc_phat
gunshot,outside,quiet,14,118.84232784204096,82.8839415097616,115.7760943376876,80.74362407854609,3.7393510947200523,123.22886676253594,47.07430756907348,gcc_phat
gunshot,outside,quiet,15,-107.66206538344528,-243.8879258412543,-98.89895659371702,-227.3770476419703,18.692275799704106,186.31051774688714,40.3297266582627,gcc_phat
gunshot,outside,quiet,16,-43.732532148399514,-222.7473375791667,-49.475444599305064,-246.51860829013754,24.455149859140633,174.34187852564457,41.50487165016315,gcc_phat
gunshot,outside,quiet,17,268.5741951124003,-14.89748038642307,264.65216666115526,-14.290562781334916,3.968709633084951,173.9319253349456,41.54581764532537,gcc_phat
gunshot,outside,quiet,18,-109.64449538587945,159.78244267134005,-101.41524752840314,145.72192927333563,16.291671409503696,118.26031951820481,47.680203063078025,gcc_phat
gunshot,outside,quiet,19,-1.230844450641655,-113.97958559252996,-1.1690430661916325,-109.94213631346554,4.037922249392344,113.66088363336662,48.25473525721682,gcc_phat
gunshot,outside,quiet,20,187.18064543448105,220.29129060067316,167.71047575863966,194.44290903615752,32.360876636933774,214.53224862882735,37.693535871351656,gcc_phat
gunshot,outside,quiet,21,103.80489977320622,-271.8213465553996,137.61550912522634,-344.11241267627224,79.80698932829938,214.12012870759915,37.730843649302756,gcc_phat
gunshot,outside,quiet,22,39.793728099919235,157.97694719836898,36.92889577159326,141.629886964528,16.59619361655698,58.226942039286634,56.83617324917637,gcc_phat
